country_name,year,nmr,region,u5mr
Colombia,1977,24.75,Latin America and Caribbean,69.76843988
Colombia,1982,18.86,Latin America and Caribbean,50.6947483
Colombia,1987,22.03,Latin America and Caribbean,39.00974134
Colombia,1992,19.01,Latin America and Caribbean,32.84124389
Colombia,1967,20.48,Latin America and Caribbean,108.1955357
Colombia,1972,28.41,Latin America and Caribbean,90.38587214
Colombia,1977,17.94,Latin America and Caribbean,69.76843988
Colombia,1982,20.65,Latin America and Caribbean,50.6947483
Colombia,1987,10.02,Latin America and Caribbean,39.00974134
Colombia,1986,18.62,Latin America and Caribbean,40.71079011
Colombia,1991,15.79,Latin America and Caribbean,33.93614531
Colombia,1996,15.65,Latin America and Caribbean,28.56134689
Colombia,2006,12.04,Latin America and Caribbean,20.81570944
Colombia,1981,22.94,Latin America and Caribbean,53.99557102
Colombia,1986,17.44,Latin America and Caribbean,40.71079011
Colombia,1991,17.11,Latin America and Caribbean,33.93614531
Colombia,1996,16.25,Latin America and Caribbean,28.56134689
Colombia,2001,12.45,Latin America and Caribbean,24.14138371
Colombia,1977,24.51,Latin America and Caribbean,69.76843988
Colombia,1982,18.49,Latin America and Caribbean,50.6947483
Colombia,1987,16.48,Latin America and Caribbean,39.00974134
Colombia,1992,17.72,Latin America and Caribbean,32.84124389
Colombia,1997,15.31,Latin America and Caribbean,27.55084322
Comoros,1973,71.07,Sub-Saharan Africa,211.44845
Comoros,1978,82.34,Sub-Saharan Africa,185.8889197
Comoros,1983,69.69,Sub-Saharan Africa,157.0614669
Comoros,1988,48.82,Sub-Saharan Africa,132.4549848
Comoros,1993,36.77,Sub-Saharan Africa,113.0316562
Costa Rica,1953,34.23,Latin America and Caribbean,133.3579989
Costa Rica,1958,27.15,Latin America and Caribbean,106.3204628
Costa Rica,1963,34.38,Latin America and Caribbean,92.33259318
Costa Rica,1968,37.67,Latin America and Caribbean,81.6977143
Costa Rica,1973,25.61,Latin America and Caribbean,58.29081247
Costa Rica,1975,17.74579527,Latin America and Caribbean,45.41096714
Costa Rica,1976,17.47397315,Latin America and Caribbean,39.25603549
Costa Rica,1980,11.17270545,Latin America and Caribbean,24.43213136
Costa Rica,1982,11.35358922,Latin America and Caribbean,22.91243
Costa Rica,1983,11.25397522,Latin America and Caribbean,22.72265891
Costa Rica,1984,11.32581653,Latin America and Caribbean,22.48630878
Costa Rica,1985,11.26382756,Latin America and Caribbean,22.00779222
Costa Rica,1986,10.5296055,Latin America and Caribbean,21.14216247
Costa Rica,1987,10.10880661,Latin America and Caribbean,20.02219594
Costa Rica,1988,9.351651593,Latin America and Caribbean,18.84648332
Costa Rica,1989,8.84255931,Latin America and Caribbean,17.76967025
Costa Rica,1990,9.116537912,Latin America and Caribbean,16.85276292
Costa Rica,1991,8.630255209,Latin America and Caribbean,16.1404591
Costa Rica,1992,8.707150342,Latin America and Caribbean,15.62770953
Costa Rica,1993,8.944476504,Latin America and Caribbean,15.26121527
Costa Rica,1994,8.94378724,Latin America and Caribbean,15.01217885
Costa Rica,1995,8.517420865,Latin America and Caribbean,14.82833052
Costa Rica,1996,7.518521235,Latin America and Caribbean,14.65438552
Costa Rica,1997,8.859989825,Latin America and Caribbean,14.42453825
Costa Rica,1998,7.913669065,Latin America and Caribbean,14.07399736
Costa Rica,1999,8.163107894,Latin America and Caribbean,13.58826273
Costa Rica,2000,7.060809947,Latin America and Caribbean,13.05561893
Costa Rica,2001,7.500294514,Latin America and Caribbean,12.5573192
Costa Rica,2002,7.66051951,Latin America and Caribbean,12.12630854
Costa Rica,2003,6.97852971,Latin America and Caribbean,11.78102631
Costa Rica,2004,6.713081512,Latin America and Caribbean,11.51741147
Costa Rica,2005,7.100128585,Latin America and Caribbean,11.3270522
Costa Rica,2006,7.181832209,Latin America and Caribbean,11.18829597
Costa Rica,2007,7.23230887,Latin America and Caribbean,11.06911916
Costa Rica,2008,6.543684414,Latin America and Caribbean,10.9283313
Costa Rica,2009,6.44,Latin America and Caribbean,10.73743215
Costa Rica,2010,6.824398635,Latin America and Caribbean,10.49552389
Costa Rica,2012,6.341543245,Latin America and Caribbean,9.874105321
Costa Rica,2013,6.449326719,Latin America and Caribbean,9.558252894
Costa Rica,2014,6.254091625,Latin America and Caribbean,9.27452705
Costa Rica,2015,5.875882427,Latin America and Caribbean,9.043048497
Costa Rica,2016,6.156791041,Latin America and Caribbean,8.876699331
Costa Rica,2017,6.103675284,Latin America and Caribbean,8.764596937
Costa Rica,2018,6.38431533,Latin America and Caribbean,8.684933728
Costa Rica,2019,6.268763514,Latin America and Caribbean,8.619221235
Cuba,1968,23.12738293,Latin America and Caribbean,40.10306665
Cuba,1969,26.44322644,Latin America and Caribbean,38.40304723
Cuba,1970,23.69008392,Latin America and Caribbean,36.68247174
Cuba,1971,22.41674283,Latin America and Caribbean,34.99289938
Cuba,1972,19.16152212,Latin America and Caribbean,33.35146917
Cuba,1973,19.34912944,Latin America and Caribbean,31.74907641
Cuba,1974,18.78207085,Latin America and Caribbean,30.16536008
Cuba,1975,17.38355248,Latin America and Caribbean,28.64792422
Cuba,1976,15.05691664,Latin America and Caribbean,27.17786153
Cuba,1977,15.36458333,Latin America and Caribbean,25.78865319
Cuba,1978,14.65473739,Latin America and Caribbean,24.48674671
Cuba,1979,13.22874797,Latin America and Caribbean,23.25942317
Cuba,1980,13.99561724,Latin America and Caribbean,22.1036464
Cuba,1981,12.46595356,Latin America and Caribbean,21.01517442
Cuba,1982,11.49231029,Latin America and Caribbean,19.98142132
Cuba,1983,10.64311457,Latin America and Caribbean,19.02336286
Cuba,1984,9.934989566,Latin America and Caribbean,18.09790682
Cuba,1985,10.21052689,Latin America and Caribbean,17.22974502
Cuba,1986,8.738384453,Latin America and Caribbean,16.41104032
Cuba,1987,9.154376327,Latin America and Caribbean,15.6296211
Cuba,1988,8.078421355,Latin America and Caribbean,14.87386486
Cuba,1989,7.171793111,Latin America and Caribbean,14.16607609
Cuba,1990,6.444942087,Latin America and Caribbean,13.50328694
Cuba,1991,6.521139072,Latin America and Caribbean,12.8844654
Cuba,1992,6.304456971,Latin America and Caribbean,12.30245294
Cuba,1993,5.734630468,Latin America and Caribbean,11.74889212
Cuba,1994,6.19291753,Latin America and Caribbean,11.23140486
Cuba,1995,6.047428144,Latin America and Caribbean,10.75423523
Cuba,1996,5.032935071,Latin America and Caribbean,10.30404421
Cuba,1997,4.382109448,Latin America and Caribbean,9.880841283
Cuba,1998,4.34693023,Latin America and Caribbean,9.486109488
Cuba,1999,4.031577312,Latin America and Caribbean,9.111968736
Cuba,2000,4.542667633,Latin America and Caribbean,8.768916249
Cuba,2001,3.943251777,Latin America and Caribbean,8.446852755
Cuba,2002,4.183300773,Latin America and Caribbean,8.139843774
Cuba,2003,3.918271867,Latin America and Caribbean,7.849036202
Cuba,2004,3.482923454,Latin America and Caribbean,7.583075551
Cuba,2005,3.388117565,Latin America and Caribbean,7.334452285
Cuba,2006,3.23383308,Latin America and Caribbean,7.100849341
Cuba,2007,3.031865709,Latin America and Caribbean,6.878866594
Cuba,2008,3.132929207,Latin America and Caribbean,6.669828555
Cuba,2009,2.699252515,Latin America and Caribbean,6.476672195
Cuba,2010,2.645875409,Latin America and Caribbean,6.300652191
Cuba,2011,2.953399415,Latin America and Caribbean,6.132200762
Cuba,2012,2.530356319,Latin America and Caribbean,5.982265687
Cuba,2013,2.45471878,Latin America and Caribbean,5.841542357
Cuba,2014,2.331971658,Latin America and Caribbean,5.706533807
Cuba,2015,2.438751359,Latin America and Caribbean,5.578069753
Cuba,2016,2.378670682,Latin America and Caribbean,5.460087366
Cuba,2017,2.096180776,Latin America and Caribbean,5.346158003
Cuba,2018,2.260751463,Latin America and Caribbean,5.234711176
Cuba,2019,2.752561158,Latin America and Caribbean,5.11944231
Cyprus,2006,2.768941,High income,4.577075089
Cyprus,2008,2.008179,High income,4.013400247
Cyprus,2011,2.152724,High income,3.346061907
Cyprus,2013,1.738526,High income,3.017909986
Cyprus,2016,1.615567,High income,2.621306879
Germany,1969,14.16266155,High income,26.40454766
Germany,1970,14.22494411,High income,25.6606554
Germany,1971,13.74679279,High income,24.8798759
Germany,1972,13.23008633,High income,24.01965559
Germany,1973,12.85220432,High income,23.07127768
Germany,1974,11.87709522,High income,22.00177101
Germany,1975,10.63005733,High income,20.80802097
Germany,1976,8.992476463,High income,19.54723361
Germany,1977,8.67539978,High income,18.30317838
Germany,1978,6.597668171,High income,17.12071836
Germany,1980,5.619152069,High income,15.00148168
Germany,1981,5.055098057,High income,14.06919625
Germany,1982,4.451539993,High income,13.22050035
Germany,1983,4.211693287,High income,12.45338648
Germany,1984,3.95301199,High income,11.76367484
Germany,1985,3.572117567,High income,11.14509461
Germany,1986,3.533231497,High income,10.58093074
Germany,1987,3.429846048,High income,10.04999607
Germany,1988,3.029139042,High income,9.534113025
Germany,1989,3.091569185,High income,9.028010294
Germany,1990,3.72871063,High income,8.52746389
Germany,1991,3.495100715,High income,8.043119164
Germany,1992,3.393835726,High income,7.587890457
Germany,1993,3.129825774,High income,7.168973318
Germany,1994,3.222440661,High income,6.792903202
Germany,1995,3.179473642,High income,6.46205933
Germany,1996,2.999943468,High income,6.173721766
Germany,1997,2.893472204,High income,5.921402616
Germany,1998,2.803700222,High income,5.70268523
Germany,1999,2.864764435,High income,5.515127402
Germany,2000,2.727620021,High income,5.354768067
Germany,2001,2.687634024,High income,5.2160931
Germany,2002,2.750086896,High income,5.090247568
Germany,2003,2.749316916,High income,4.969589941
Germany,2004,2.681322294,High income,4.851883669
Germany,2005,2.526994218,High income,4.73067109
Germany,2006,2.583526082,High income,4.6090476
Germany,2007,2.660389976,High income,4.488930712
Germany,2008,2.354530457,High income,4.373318522
Germany,2009,2.325819148,High income,4.266507737
Germany,2010,2.273039043,High income,4.172515632
Germany,2011,2.420456175,High income,4.093552203
Germany,2012,2.192878268,High income,4.030175188
Germany,2013,2.240242556,High income,3.983062221
Germany,2014,2.249180686,High income,3.949886887
Germany,2015,2.304850354,High income,3.925912515
Germany,2016,2.421286109,High income,3.906067979
Germany,2017,2.327821376,High income,3.883096614
Germany,2018,2.27040988,High income,3.851306758
Djibouti,2010,36,Sub-Saharan Africa,76.4465322
Djibouti,1979,66.15,Sub-Saharan Africa,158.7562838
Djibouti,1984,56.97,Sub-Saharan Africa,137.5796202
Djibouti,1989,42.4,Sub-Saharan Africa,120.5532178
Djibouti,1994,56.02,Sub-Saharan Africa,111.0358772
Djibouti,1999,48.09,Sub-Saharan Africa,103.2894452
Dominica,1969,23.3853,Latin America and Caribbean,59.66173176
Dominica,1970,27.96644,Latin America and Caribbean,54.49911567
Dominica,1971,21.29249,Latin America and Caribbean,49.85627715
Dominica,1973,12.74623,Latin America and Caribbean,41.86836599
Dominica,1974,9.699321,Latin America and Caribbean,38.46227854
Dominica,1975,14.58216,Latin America and Caribbean,35.41568516
Dominica,1976,12.51422,Latin America and Caribbean,32.69259895
Dominica,1977,8.022923,Latin America and Caribbean,30.270954
Dominica,1978,14.40922,Latin America and Caribbean,28.12712327
Dominica,1979,9.204471,Latin America and Caribbean,26.23813316
Dominica,1980,9.895547,Latin America and Caribbean,24.56777175
Dominica,1981,5.389222,Latin America and Caribbean,23.11555232
Dominica,1982,3.993155,Latin America and Caribbean,21.84959083
Dominica,1983,9.656652,Latin America and Caribbean,20.74964549
Dominica,1985,14.67998,Latin America and Caribbean,18.97621953
Dominica,1986,11.04009,Latin America and Caribbean,18.27989457
Dominica,1987,12.95497,Latin America and Caribbean,17.68176967
Dominica,1988,6.932409,Latin America and Caribbean,17.18700917
Dominica,1989,13.27701,Latin America and Caribbean,16.77514178
Dominica,1990,10.5985,Latin America and Caribbean,16.45122351
Dominica,1991,11.68224,Latin America and Caribbean,16.20263829
Dominica,1992,9.264305,Latin America and Caribbean,16.03092375
Dominica,1993,7.968127,Latin America and Caribbean,15.92525171
Dominica,1994,11.88243,Latin America and Caribbean,15.88736278
Dominica,1995,9.993338,Latin America and Caribbean,15.9095034
Dominica,1996,13.32398,Latin America and Caribbean,15.99641023
Dominica,1997,11.9403,Latin America and Caribbean,16.14169593
Dominica,1998,11.38211,Latin America and Caribbean,16.35315231
Dominica,2000,11.6764,Latin America and Caribbean,16.9624929
Dominica,2001,14.01484,Latin America and Caribbean,17.36950122
Dominica,2004,10.93363,Latin America and Caribbean,19.01588446
Dominica,2006,7.966032,Latin America and Caribbean,20.48726926
Dominica,2007,12.22207,Latin America and Caribbean,21.3481403
Dominica,2015,27.01267,Latin America and Caribbean,30.8783508
Denmark,1960,16.11525154,High income,25.02208923
Denmark,1961,16.54914474,High income,24.46006234
Denmark,1962,15.26835251,High income,23.79681191
Denmark,1963,14.81562424,High income,23.02535502
Denmark,1964,14.28811359,High income,22.13919024
Denmark,1965,14.744277,High income,21.13325241
Denmark,1966,13.35869217,High income,20.04465248
Denmark,1967,12.22208595,High income,18.98053468
Denmark,1968,12.12722874,High income,18.08139003
Denmark,1969,11.75348537,High income,17.35947086
Denmark,1970,10.97426626,High income,16.64981038
Denmark,1971,10.72201064,High income,15.80379846
Denmark,1972,9.734454672,High income,14.86277656
Denmark,1973,8.721051533,High income,13.92662414
Denmark,1974,8.005383656,High income,13.06650295
Denmark,1975,7.992118883,High income,12.30063879
Denmark,1976,7.247153998,High income,11.63553577
Denmark,1977,5.688613077,High income,11.0748516
Denmark,1978,5.883680344,High income,10.61435673
Denmark,1979,5.684111395,High income,10.25172006
Denmark,1980,5.550416281,High income,9.965681437
Denmark,1981,4.953945262,High income,9.74608819
Denmark,1982,4.823578564,High income,9.59761859
Denmark,1983,4.62398174,High income,9.540033859
Denmark,1984,4.691119691,High income,9.569771256
Denmark,1985,4.725669315,High income,9.646693094
Denmark,1986,5.098351172,High income,9.718030802
Denmark,1987,4.766902047,High income,9.731736895
Denmark,1988,4.588403236,High income,9.62531913
Denmark,1989,4.645401053,High income,9.36540212
Denmark,1990,4.555988208,High income,8.953098947
Denmark,1991,4.203831536,High income,8.429395399
Denmark,1992,4.075244367,High income,7.864450407
Denmark,1993,3.577313007,High income,7.33840062
Denmark,1994,3.947406195,High income,6.888067354
Denmark,1995,3.740809219,High income,6.524273541
Denmark,1996,3.903131376,High income,6.240351899
Denmark,1997,4.080667019,High income,6.025181068
Denmark,2000,4.024804722,High income,5.695020838
Denmark,2001,3.2692719,High income,5.611605217
Denmark,2002,3.183769021,High income,5.503276228
Denmark,2003,3.018622579,High income,5.360795232
Denmark,2004,3.234843443,High income,5.181593862
Denmark,2005,3.406863508,High income,4.974168623
Denmark,2006,2.677582174,High income,4.757996026
Denmark,2007,2.980556162,High income,4.548314877
Denmark,2008,3.090500938,High income,4.359028347
Denmark,2009,2.40376962,High income,4.2068373
Denmark,2010,2.554761792,High income,4.105744804
Denmark,2011,2.796704973,High income,4.061875833
Denmark,2012,3.487809932,High income,4.058055845
Dominican Republic,1984,20.26,Latin America and Caribbean,75.07547918
Dominican Republic,1989,20.19,Latin America and Caribbean,62.38512705
Dominican Republic,1994,21.1,Latin America and Caribbean,50.89921244
Dominican Republic,1999,22.2,Latin America and Caribbean,41.95126271
Dominican Republic,2004,20.94,Latin America and Caribbean,37.11874225
Dominican Republic,1991,26.35189,Latin America and Caribbean,57.67067825
Dominican Republic,1996,19.92065,Latin America and Caribbean,46.82093801
Dominican Republic,2001,19.61726,Latin America and Caribbean,39.59198352
Dominican Republic,2006,24.83253,Latin America and Caribbean,35.95713234
Dominican Republic,2011,23.58021,Latin America and Caribbean,33.73108265
Dominican Republic,1973,39.35,Latin America and Caribbean,112.7232149
Dominican Republic,1978,40.04,Latin America and Caribbean,93.6374287
Dominican Republic,1983,27.69,Latin America and Caribbean,77.86102114
Dominican Republic,1988,31.51,Latin America and Caribbean,64.80691366
Dominican Republic,1993,26.14,Latin America and Caribbean,53.10437066
Dominican Republic,1963,40.64,Latin America and Caribbean,142.7490213
Dominican Republic,1968,36.9,Latin America and Caribbean,129.3947027
Dominican Republic,1973,40.18,Latin America and Caribbean,112.7232149
Dominican Republic,1978,42.27,Latin America and Caribbean,93.6374287
Dominican Republic,1983,39.22,Latin America and Caribbean,77.86102114
Dominican Republic,1968,32.21,Latin America and Caribbean,129.3947027
Dominican Republic,1973,42.8,Latin America and Caribbean,112.7232149
Dominican Republic,1978,38.21,Latin America and Caribbean,93.6374287
Dominican Republic,1983,28.39,Latin America and Caribbean,77.86102114
Dominican Republic,1988,22.84,Latin America and Caribbean,64.80691366
Dominican Republic,1990,25.11,Latin America and Caribbean,60.0194882
Dominican Republic,1995,21.27,Latin America and Caribbean,48.78628416
Dominican Republic,2000,30.74,Latin America and Caribbean,40.69398405
Dominican Republic,2005,22.29,Latin America and Caribbean,36.51177394
Dominican Republic,2010,21.85,Latin America and Caribbean,34.13457353
Dominican Republic,1984,31,Latin America and Caribbean,75.07547918
Dominican Republic,1989,24,Latin America and Caribbean,62.38512705
Dominican Republic,1994,22,Latin America and Caribbean,50.89921244
Dominican Republic,1999,21,Latin America and Caribbean,41.95126271
Dominican Republic,2004,20,Latin America and Caribbean,37.11874225
Dominican Republic,1979,29.39,Latin America and Caribbean,90.22954605
Dominican Republic,1984,23.79,Latin America and Caribbean,75.07547918
Dominican Republic,1989,24.72,Latin America and Caribbean,62.38512705
Dominican Republic,1994,20.95,Latin America and Caribbean,50.89921244
Dominican Republic,1999,20.57,Latin America and Caribbean,41.95126271
Algeria,2010,17.31451549,North Africa / Middle East,27.43461166
Algeria,2011,16.90042361,North Africa / Middle East,26.70635875
Algeria,2012,16.50013497,North Africa / Middle East,26.17127465
Algeria,2013,16.40025559,North Africa / Middle East,25.78445983
Algeria,2014,16.09965315,North Africa / Middle East,25.47856015
Algeria,2016,15.29966931,North Africa / Middle East,24.79209779
Algeria,2018,16.19721702,North Africa / Middle East,23.80592604
Algeria,2019,16.19934742,North Africa / Middle East,23.25616812
Algeria,1989,19.78544,North Africa / Middle East,51.34265221
Algeria,1994,17.3737,North Africa / Middle East,44.76879488
Algeria,1999,18.1162,North Africa / Middle East,40.25725918
Algeria,2004,14.89115,North Africa / Middle East,35.05375001
Algeria,2009,16.44839,North Africa / Middle East,28.38184054
Algeria,1979,26.39,North Africa / Middle East,162.3569389
Algeria,1984,28.52,North Africa / Middle East,87.33299441
Algeria,1989,26.13,North Africa / Middle East,51.34265221
Algeria,1994,22.66,North Africa / Middle East,44.76879488
Algeria,1999,18.29,North Africa / Middle East,40.25725918
Algeria,1969,58.98,North Africa / Middle East,244.0722115
Algeria,1974,42.63,North Africa / Middle East,213.1024007
Algeria,1979,32.7,North Africa / Middle East,162.3569389
Algeria,1984,27.23,North Africa / Middle East,87.33299441
Algeria,1989,22.43,North Africa / Middle East,51.34265221
Ecuador,2016,7.503644,Latin America and Caribbean,14.7560835
Ecuador,2017,7.616747,Latin America and Caribbean,14.49639731
Ecuador,1989,16.13565,Latin America and Caribbean,56.33989193
Ecuador,1994,20.9839,Latin America and Caribbean,42.90594124
Ecuador,1999,13.13726,Latin America and Caribbean,30.72896028
Ecuador,2004,10.6343,Latin America and Caribbean,23.72331643
Ecuador,2009,8.959208,Latin America and Caribbean,19.12409832
Ecuador,1981,22.81226,Latin America and Caribbean,87.12851044
Ecuador,1986,23.91097,Latin America and Caribbean,65.55017135
Ecuador,1991,18.18617,Latin America and Caribbean,50.98138677
Ecuador,1996,20.1598,Latin America and Caribbean,37.59140007
Ecuador,2001,17.96521,Latin America and Caribbean,27.31342462
Ecuador,1976,28.57,Latin America and Caribbean,109.8464691
Ecuador,1981,26.75,Latin America and Caribbean,87.12851044
Ecuador,1986,24.17,Latin America and Caribbean,65.55017135
Ecuador,1991,20.06,Latin America and Caribbean,50.98138677
Ecuador,1996,18.37,Latin America and Caribbean,37.59140007
Ecuador,1976,26.95,Latin America and Caribbean,109.8464691
Ecuador,1981,18.23,Latin America and Caribbean,87.12851044
Ecuador,1986,16.45,Latin America and Caribbean,65.55017135
Ecuador,1964,62.12,Latin America and Caribbean,156.269278
Ecuador,1969,58.04,Latin America and Caribbean,139.901596
Ecuador,1974,49.18,Latin America and Caribbean,120.2683309
Ecuador,1979,38.52,Latin America and Caribbean,96.10922878
Ecuador,1984,33.78,Latin America and Caribbean,73.44729405
Ecuador,1956,65.67,Latin America and Caribbean,199.9567966
Ecuador,1961,59.59,Latin America and Caribbean,170.4442847
Ecuador,1966,50.46,Latin America and Caribbean,148.702661
Ecuador,1971,42.21,Latin America and Caribbean,133.7137601
Ecuador,1976,37.92,Latin America and Caribbean,109.8464691
Egypt,1991,29.66,North Africa / Middle East,81.37014618
Egypt,1996,24.18,North Africa / Middle East,60.4487134
Egypt,2001,20.08,North Africa / Middle East,43.94420691
Egypt,2006,19.45,North Africa / Middle East,34.25510646
Egypt,2011,13.85,North Africa / Middle East,27.54940577
Egypt,1985,32.6,North Africa / Middle East,118.5991157
Egypt,1990,26.58,North Africa / Middle East,85.50415046
Egypt,1995,21.49,North Africa / Middle East,64.58164172
Egypt,2000,18.62,North Africa / Middle East,46.64866744
Egypt,2005,15.75,North Africa / Middle East,35.81400252
Egypt,1980,46.12,North Africa / Middle East,167.6626309
Egypt,1985,33.91,North Africa / Middle East,118.5991157
Egypt,1990,28.7,North Africa / Middle East,85.50415046
Egypt,1995,28.1,North Africa / Middle East,64.58164172
Egypt,2000,22.07,North Africa / Middle East,46.64866744
Egypt,1986,37.5,North Africa / Middle East,109.5758993
Egypt,1991,25.4,North Africa / Middle East,81.37014618
Egypt,1996,20.8,North Africa / Middle East,60.4487134
Egypt,1972,62.97,North Africa / Middle East,237.2214592
Egypt,1977,54.68,North Africa / Middle East,196.7455172
Egypt,1982,47.85,North Africa / Middle East,148.512159
Egypt,1987,45.26,North Africa / Middle East,101.8873616
Egypt,1992,31.61,North Africa / Middle East,77.28240767
Egypt,1957,66.17,North Africa / Middle East,344.139301
Egypt,1962,61.39,North Africa / Middle East,296.2749335
Egypt,1967,59.5,North Africa / Middle East,256.5237354
Egypt,1972,65.98,North Africa / Middle East,237.2214592
Egypt,1977,57.22,North Africa / Middle East,196.7455172
Egypt,1985,46.5,North Africa / Middle East,118.5991157
Egypt,1990,35.3,North Africa / Middle East,85.50415046
Egypt,1995,29.3,North Africa / Middle East,64.58164172
Egypt,1969,48.9,North Africa / Middle East,248.4498812
Egypt,1974,54.66,North Africa / Middle East,224.6550846
Egypt,1979,47.78,North Africa / Middle East,177.1543112
Egypt,1984,54.06,North Africa / Middle East,128.5003649
Egypt,1989,33.63,North Africa / Middle East,90.02316627
Egypt,1968,58.74,North Africa / Middle East,252.0227665
Egypt,1973,52.16,North Africa / Middle East,231.7187455
Egypt,1978,54.28,North Africa / Middle East,186.8340992
Egypt,1983,51.27,North Africa / Middle East,138.6295591
Egypt,1988,32.09,North Africa / Middle East,95.35925346
Egypt,1965,48.76,North Africa / Middle East,268.9257637
Egypt,1970,58.02,North Africa / Middle East,245.0506993
Egypt,1975,52.9,North Africa / Middle East,216.0788844
Egypt,1980,58.62,North Africa / Middle East,167.6626309
Egypt,1985,40.13,North Africa / Middle East,118.5991157
Egypt,1982,47.14,North Africa / Middle East,148.512159
Egypt,1987,34.75,North Africa / Middle East,101.8873616
Egypt,1992,32.21,North Africa / Middle East,77.28240767
Egypt,1997,26.14,North Africa / Middle East,56.54459822
Egypt,2002,19.77,North Africa / Middle East,41.54789122
Egypt,1977,52.32,North Africa / Middle East,196.7455172
Egypt,1982,44.23,North Africa / Middle East,148.512159
Egypt,1987,37.75,North Africa / Middle East,101.8873616
Egypt,1992,34.01,North Africa / Middle East,77.28240767
Egypt,1997,23.42,North Africa / Middle East,56.54459822
Eritrea,1977,51.15,Sub-Saharan Africa,202.476153
Eritrea,1982,37.01,Sub-Saharan Africa,187.1407447
Eritrea,1987,44.42,Sub-Saharan Africa,169.5692111
Eritrea,1992,29.59,Sub-Saharan Africa,138.1363306
Eritrea,1979,44.41,Sub-Saharan Africa,195.5679082
Eritrea,1984,32.23,Sub-Saharan Africa,181.1832426
Eritrea,1989,28.7,Sub-Saharan Africa,159.0894513
Eritrea,1994,34.28,Sub-Saharan Africa,122.1518817
Eritrea,1999,24.06,Sub-Saharan Africa,89.92741658
Eritrea,1987,38.56464,Sub-Saharan Africa,169.5692111
Eritrea,1992,32.49017,Sub-Saharan Africa,138.1363306
Eritrea,1997,26.63695,Sub-Saharan Africa,100.742436
Eritrea,2002,25.37035,Sub-Saharan Africa,77.39216048
Eritrea,2007,23.08976,Sub-Saharan Africa,62.0451762
Spain,1975,12.56838,High income,21.83356003
Spain,1976,11.76017,High income,20.21683247
Spain,1977,11.04582,High income,18.72075168
Spain,1978,10.53868,High income,17.32962484
Spain,1979,9.126131,High income,16.03478394
Spain,1980,8.585057,High income,14.86274386
Spain,1981,8.753323,High income,13.84573592
Spain,1982,8.032412,High income,12.99357405
Spain,1983,7.553281,High income,12.27801454
Spain,1984,6.714827,High income,11.67022457
Spain,1985,5.928143,High income,11.15115277
Spain,1986,6.197151,High income,10.69926085
Spain,1987,5.965575,High income,10.29415401
Spain,1988,5.18716,High income,9.913833207
Spain,1989,5.112209,High income,9.534481742
Spain,1990,4.974777,High income,9.147051286
Spain,1991,4.568309,High income,8.73618956
Spain,1992,4.612511,High income,8.300384238
Spain,1993,4.118864,High income,7.840375267
Spain,1994,3.866021,High income,7.366178056
Spain,1995,3.535377,High income,6.906603602
Spain,1996,3.4912,High income,6.493281168
Spain,1997,3.219207,High income,6.142361276
Spain,1998,2.97377,High income,5.852130019
Spain,1999,2.817457,High income,5.618256253
Spain,2000,2.79907,High income,5.432409803
Spain,2001,2.770806,High income,5.278109977
Spain,2002,2.781452,High income,5.142715796
Spain,2003,2.502936,High income,5.009399692
Spain,2004,2.637536,High income,4.865956163
Spain,2005,2.416531,High income,4.707468144
Spain,2006,2.304553,High income,4.536780813
Spain,2007,2.273987,High income,4.360913469
Spain,2008,2.143219,High income,4.183340858
Spain,2009,2.125265,High income,4.011895729
Spain,2010,2.106561,High income,3.849278832
Spain,2011,2.127284,High income,3.702031708
Spain,2012,2.117579,High income,3.571912295
Spain,2013,1.898973,High income,3.46177143
Spain,2014,2.114646,High income,3.372701277
Spain,2015,1.842593,High income,3.303836967
Spain,2016,1.888759,High income,3.249619049
Spain,2017,1.906636,High income,3.205130937
Estonia,1988,10.49481297,"Central Europe, Eastern Europe, Central Asia",18.02574293
Estonia,1989,10.15708529,"Central Europe, Eastern Europe, Central Asia",17.8055519
Estonia,1990,8.025466284,"Central Europe, Eastern Europe, Central Asia",17.65057296
Estonia,1991,8.602482872,"Central Europe, Eastern Europe, Central Asia",17.49505126
Estonia,1992,11.863843,"Central Europe, Eastern Europe, Central Asia",17.26993684
Estonia,1993,10.09637448,"Central Europe, Eastern Europe, Central Asia",16.91232182
Estonia,1994,9.523137698,"Central Europe, Eastern Europe, Central Asia",16.36495839
Estonia,1995,10.28943667,"Central Europe, Eastern Europe, Central Asia",15.61582323
Estonia,1996,6.947590998,"Central Europe, Eastern Europe, Central Asia",14.71852906
Estonia,1997,5.645225411,"Central Europe, Eastern Europe, Central Asia",13.76690657
Estonia,1998,5.588887976,"Central Europe, Eastern Europe, Central Asia",12.80606943
Estonia,1999,6.036217304,"Central Europe, Eastern Europe, Central Asia",11.85905599
Estonia,2000,5.816178159,"Central Europe, Eastern Europe, Central Asia",10.9448798
Estonia,2002,4.29134319,"Central Europe, Eastern Europe, Central Asia",9.23642355
Estonia,2003,3.988953667,"Central Europe, Eastern Europe, Central Asia",8.465909453
Estonia,2005,3.704749136,"Central Europe, Eastern Europe, Central Asia",7.099652372
Estonia,2007,2.773065379,"Central Europe, Eastern Europe, Central Asia",5.939955125
Estonia,2008,3.18193162,"Central Europe, Eastern Europe, Central Asia",5.435468762
